Invoice_ID,Customer_ID,Invoice_Date,Due_Date,Invoice_Amount_USD,Invoice_Status,Product_Plan,Invoice_Month
INV01395,C140,2024-08-14,2024-09-13,320.75,Partial,Basic,2024-08
INV01396,C030,2024-08-17,2024-09-16,354.15,Paid,Pro,2024-08
INV01397,C051,2024-08-09,2024-09-08,274.4,Open,Basic,2024-08
INV01398,C072,2024-08-24,2024-09-23,1345.6,Partial,Pro,2024-08
INV01399,C093,2024-08-06,2024-09-05,145.6,Overdue,Basic,2024-08
INV01400,C058,2024-08-15,2024-09-14,321.08,Overdue,Pro,2024-08
INV01401,C060,2024-08-02,2024-09-01,5488.87,Paid,Pro,2024-08
INV01402,C130,2024-08-13,2024-09-12,271.36,Paid,Pro,2024-08
INV01403,C084,2024-08-12,2024-09-11,169.53,Paid,Pro,2024-08
INV01404,C110,2024-08-07,2024-09-06,198.39,Paid,Pro,2024-08
INV01405,C074,2024-08-07,2024-09-06,228.11,Paid,Enterprise,2024-08
INV01406,C086,2024-08-07,2024-09-06,237.06,Overdue,Pro,2024-08
INV01407,C078,2024-08-17,2024-09-16,148.74,Paid,Pro,2024-08
INV01408,C047,2024-08-23,2024-09-22,239.12,Paid,Pro,2024-08
INV01409,C053,2024-08-26,2024-09-25,112.48,Paid,Enterprise,2024-08
INV01410,C042,2024-08-11,2024-09-10,1204.47,Open,Basic,2024-08
INV01411,C131,2024-08-24,2024-09-23,221.85,Paid,Enterprise,2024-08
INV01412,C041,2024-08-01,2024-08-31,1127.09,Paid,Enterprise,2024-08
INV01413,C110,2024-08-24,2024-09-23,143.56,Paid,Pro,2024-08
INV01414,C119,2024-08-22,2024-09-21,241.4,Paid,Enterprise,2024-08
INV01415,C100,2024-08-21,2024-09-20,237.32,Paid,Pro,2024-08
INV01416,C132,2024-08-14,2024-09-13,137.86,Paid,Pro,2024-08
INV01417,C054,2024-08-09,2024-09-08,374.12,Overdue,Enterprise,2024-08
INV01418,C069,2024-08-15,2024-09-14,917.85,Overdue,Enterprise,2024-08
INV01419,C027,2024-08-06,2024-09-05,280.94,Paid,Basic,2024-08
INV01420,C136,2024-08-02,2024-09-01,213.3,Paid,Enterprise,2024-08
INV01421,C057,2024-08-01,2024-08-31,256.55,Paid,Enterprise,2024-08
INV01422,C085,2024-08-15,2024-09-14,278.47,Overdue,Enterprise,2024-08
INV01423,C132,2024-08-12,2024-09-11,201.76,Paid,Pro,2024-08
INV01424,C124,2024-08-22,2024-09-21,98.83,Paid,Enterprise,2024-08
INV01425,C017,2024-08-22,2024-09-21,129.51,Paid,Basic,2024-08
INV01426,C040,2024-08-09,2024-09-08,136.81,Open,Enterprise,2024-08
INV01427,C038,2024-08-25,2024-09-24,1406.89,Paid,Basic,2024-08
INV01428,C005,2024-08-22,2024-09-21,131.93,Paid,Enterprise,2024-08
INV01429,C139,2024-08-26,2024-09-25,269.65,Paid,Basic,2024-08
INV01430,C051,2024-08-05,2024-09-04,147.45,Paid,Pro,2024-08
INV01431,C127,2024-08-07,2024-09-06,541.67,Paid,Pro,2024-08
INV01432,C068,2024-08-10,2024-09-09,135.88,Partial,Pro,2024-08
INV01433,C068,2024-08-21,2024-09-20,173.82,Paid,Basic,2024-08
INV01434,C134,2024-08-16,2024-09-15,217.07,Partial,Enterprise,2024-08
INV01435,C017,2024-08-22,2024-09-21,128.88,Paid,Pro,2024-08
INV01436,C104,2024-08-04,2024-09-03,158.03,Overdue,Pro,2024-08
INV01437,C097,2024-08-19,2024-09-18,202.09,Paid,Enterprise,2024-08
INV01438,C001,2024-08-06,2024-09-05,152.27,Partial,Enterprise,2024-08
INV01439,C071,2024-08-19,2024-09-18,524.21,Paid,Basic,2024-08
INV01440,C123,2024-08-19,2024-09-18,158.97,Open,Pro,2024-08
INV01441,C135,2024-08-14,2024-09-13,744.67,Paid,Enterprise,2024-08
INV01442,C093,2024-08-12,2024-09-11,226.85,Paid,Basic,2024-08
INV01443,C123,2024-08-11,2024-09-10,185.47,Paid,Basic,2024-08
INV01444,C039,2024-08-07,2024-09-06,291.43,Paid,Basic,2024-08
INV01445,C021,2024-09-28,2024-10-28,214.87,Paid,Basic,2024-09
INV01446,C050,2024-09-01,2024-10-01,902.39,Paid,Enterprise,2024-09
INV01447,C071,2024-09-27,2024-10-27,1310.76,Paid,Pro,2024-09
INV01448,C118,2024-09-13,2024-10-13,3499.88,Paid,Enterprise,2024-09
INV01449,C070,2024-09-19,2024-10-19,1371.11,Overdue,Enterprise,2024-09
INV01450,C015,2024-09-24,2024-10-24,290.92,Paid,Basic,2024-09
INV01451,C120,2024-09-20,2024-10-20,158.24,Overdue,Pro,2024-09
INV01452,C077,2024-09-24,2024-10-24,1165.94,Partial,Basic,2024-09
INV01453,C056,2024-09-06,2024-10-06,4747.16,Paid,Enterprise,2024-09
INV01454,C139,2024-09-03,2024-10-03,185.48,Paid,Enterprise,2024-09
INV01455,C104,2024-09-28,2024-10-28,189.18,Partial,Pro,2024-09
INV01456,C035,2024-09-12,2024-10-12,281.69,Overdue,Basic,2024-09
INV01457,C072,2024-09-21,2024-10-21,974.24,Paid,Pro,2024-09
INV01458,C091,2024-09-13,2024-10-13,190.66,Partial,Pro,2024-09
INV01459,C129,2024-09-01,2024-10-01,167.37,Partial,Pro,2024-09
INV01460,C010,2024-09-23,2024-10-23,267.84,Overdue,Pro,2024-09
INV01461,C138,2024-09-16,2024-10-16,209.88,Paid,Basic,2024-09
INV01462,C085,2024-09-05,2024-10-05,108.85,Partial,Enterprise,2024-09
INV01463,C044,2024-09-27,2024-10-27,224.12,Paid,Pro,2024-09
INV01464,C015,2024-09-08,2024-10-08,138.3,Paid,Enterprise,2024-09
INV01465,C134,2024-09-03,2024-10-03,205.45,Paid,Basic,2024-09
INV01466,C036,2024-09-07,2024-10-07,133.73,Paid,Pro,2024-09
INV01467,C089,2024-09-14,2024-10-14,295.78,Paid,Basic,2024-09
INV01468,C028,2024-09-13,2024-10-13,221.27,Partial,Basic,2024-09
INV01469,C077,2024-09-01,2024-10-01,2178.65,Partial,Pro,2024-09
INV01470,C040,2024-09-13,2024-10-13,205.23,Paid,Basic,2024-09
INV01471,C100,2024-09-06,2024-10-06,308.42,Partial,Basic,2024-09
INV01472,C070,2024-09-12,2024-10-12,726.24,Paid,Basic,2024-09
INV01473,C124,2024-09-28,2024-10-28,360.98,Paid,Enterprise,2024-09
INV01474,C063,2024-09-01,2024-10-01,257.34,Paid,Enterprise,2024-09
INV01475,C042,2024-09-13,2024-10-13,593.09,Overdue,Enterprise,2024-09
INV01476,C123,2024-09-21,2024-10-21,316.13,Paid,Basic,2024-09
INV01477,C109,2024-09-20,2024-10-20,3178.77,Paid,Pro,2024-09
INV01478,C032,2024-09-09,2024-10-09,201.83,Paid,Pro,2024-09
INV01479,C111,2024-09-15,2024-10-15,211.03,Open,Pro,2024-09
INV01480,C027,2024-09-19,2024-10-19,204.49,Paid,Enterprise,2024-09
INV01481,C088,2024-09-03,2024-10-03,773.76,Partial,Pro,2024-09
INV01482,C002,2024-09-27,2024-10-27,193.51,Paid,Pro,2024-09
INV01483,C116,2024-09-02,2024-10-02,173.55,Overdue,Basic,2024-09
INV01484,C122,2024-09-24,2024-10-24,212.26,Paid,Pro,2024-09
INV01485,C085,2024-09-01,2024-10-01,270.88,Paid,Basic,2024-09
INV01486,C023,2024-09-17,2024-10-17,301.33,Overdue,Enterprise,2024-09
INV01487,C105,2024-09-02,2024-10-02,248.93,Paid,Pro,2024-09
INV01488,C134,2024-09-24,2024-10-24,376.67,Paid,Basic,2024-09
INV01489,C022,2024-09-22,2024-10-22,189.55,Paid,Enterprise,2024-09
INV01490,C106,2024-09-24,2024-10-24,147.34,Partial,Enterprise,2024-09
INV01491,C066,2024-09-11,2024-10-11,1040.94,Paid,Pro,2024-09
INV01492,C034,2024-09-20,2024-10-20,801.24,Overdue,Pro,2024-09
INV01493,C075,2024-09-25,2024-10-25,140.24,Paid,Enterprise,2024-09
INV01494,C116,2024-09-23,2024-10-23,263.96,Partial,Enterprise,2024-09
INV01495,C139,2024-09-02,2024-10-02,160.96,Paid,Enterprise,2024-09
INV01496,C071,2024-09-01,2024-10-01,354.84,Paid,Pro,2024-09
INV01497,C140,2024-09-03,2024-10-03,207.39,Paid,Enterprise,2024-09
INV01498,C027,2024-09-04,2024-10-04,871.85,Paid,Pro,2024-09
INV01499,C116,2024-09-10,2024-10-10,106.08,Paid,Basic,2024-09
INV01500,C087,2024-09-09,2024-10-09,128.36,Paid,Basic,2024-09
INV01501,C095,2024-09-16,2024-10-16,269.25,Paid,Basic,2024-09
INV01502,C051,2024-09-01,2024-10-01,150.89,Paid,Pro,2024-09
INV01503,C073,2024-09-12,2024-10-12,168.63,Overdue,Pro,2024-09
INV01504,C001,2024-09-02,2024-10-02,184.25,Paid,Basic,2024-09
INV01505,C083,2024-09-17,2024-10-17,88.44,Paid,Enterprise,2024-09
INV01506,C065,2024-09-09,2024-10-09,1637.41,Paid,Basic,2024-09
INV01507,C134,2024-09-21,2024-10-21,138.1,Paid,Pro,2024-09
INV01508,C049,2024-09-08,2024-10-08,226.15,Paid,Pro,2024-09
INV01509,C128,2024-09-02,2024-10-02,138.03,Paid,Pro,2024-09
INV01510,C071,2024-09-15,2024-10-15,742.47,Overdue,Basic,2024-09
INV01511,C025,2024-09-06,2024-10-06,224.44,Paid,Enterprise,2024-09
INV01512,C036,2024-09-12,2024-10-12,95.68,Paid,Pro,2024-09
INV01513,C009,2024-09-11,2024-10-11,220.23,Paid,Enterprise,2024-09
INV01514,C122,2024-09-15,2024-10-15,114.27,Overdue,Pro,2024-09
INV01515,C072,2024-09-16,2024-10-16,782.18,Overdue,Pro,2024-09
INV01516,C047,2024-09-14,2024-10-14,255.5,Overdue,Pro,2024-09
INV01517,C118,2024-09-07,2024-10-07,1951.15,Paid,Pro,2024-09
INV01518,C075,2024-09-18,2024-10-18,87.35,Paid,Basic,2024-09
INV01519,C077,2024-09-26,2024-10-26,3091.23,Paid,Basic,2024-09
INV01520,C113,2024-09-28,2024-10-28,1040.12,Paid,Pro,2024-09
INV01521,C039,2024-09-20,2024-10-20,603.8,Paid,Basic,2024-09
INV01522,C090,2024-09-22,2024-10-22,129.94,Partial,Pro,2024-09
INV01523,C030,2024-09-17,2024-10-17,320.05,Paid,Basic,2024-09
INV01524,C137,2024-09-03,2024-10-03,618.27,Open,Basic,2024-09
INV01525,C018,2024-09-09,2024-10-09,302.15,Paid,Pro,2024-09
INV01526,C097,2024-09-16,2024-10-16,419.29,Partial,Pro,2024-09
INV01527,C085,2024-09-08,2024-10-08,290.64,Paid,Basic,2024-09
INV01528,C070,2024-09-20,2024-10-20,649.14,Partial,Enterprise,2024-09
INV01529,C125,2024-09-09,2024-10-09,152.71,Paid,Basic,2024-09
INV01530,C110,2024-09-27,2024-10-27,125.15,Partial,Enterprise,2024-09
INV01531,C022,2024-09-12,2024-10-12,119.03,Partial,Basic,2024-09
INV01532,C082,2024-09-20,2024-10-20,3975.08,Paid,Pro,2024-09
INV01533,C044,2024-09-01,2024-10-01,114.97,Overdue,Pro,2024-09
INV01534,C101,2024-09-22,2024-10-22,364.7,Open,Pro,2024-09
INV01535,C098,2024-09-27,2024-10-27,879.68,Paid,Pro,2024-09
INV01536,C099,2024-09-16,2024-10-16,159.51,Partial,Basic,2024-09
INV01537,C096,2024-09-17,2024-10-17,2812.34,Open,Basic,2024-09
INV01538,C070,2024-09-28,2024-10-28,788.13,Open,Pro,2024-09
INV01539,C090,2024-10-04,2024-11-03,233.14,Overdue,Basic,2024-10
INV01540,C075,2024-10-04,2024-11-03,365.85,Paid,Pro,2024-10
INV01541,C068,2024-10-05,2024-11-04,173.8,Paid,Enterprise,2024-10
INV01542,C124,2024-10-25,2024-11-24,119.57,Open,Basic,2024-10
INV01543,C089,2024-10-08,2024-11-07,1141.05,Open,Enterprise,2024-10
INV01544,C113,2024-10-15,2024-11-14,697.34,Overdue,Enterprise,2024-10
INV01545,C025,2024-10-03,2024-11-02,170.17,Paid,Basic,2024-10
INV01546,C140,2024-10-11,2024-11-10,125.38,Paid,Pro,2024-10
INV01547,C015,2024-10-10,2024-11-09,354.7,Overdue,Basic,2024-10
INV01548,C097,2024-10-20,2024-11-19,161.17,Paid,Basic,2024-10
INV01549,C069,2024-10-24,2024-11-23,561.55,Partial,Enterprise,2024-10
INV01550,C114,2024-10-16,2024-11-15,7105.24,Paid,Enterprise,2024-10
INV01551,C136,2024-10-25,2024-11-24,253.92,Overdue,Enterprise,2024-10
INV01552,C060,2024-10-19,2024-11-18,5114.64,Paid,Pro,2024-10
INV01553,C080,2024-10-10,2024-11-09,107.47,Paid,Pro,2024-10
INV01554,C049,2024-10-14,2024-11-13,305.39,Overdue,Pro,2024-10
INV01555,C120,2024-10-17,2024-11-16,220.19,Overdue,Pro,2024-10
INV01556,C040,2024-10-12,2024-11-11,160.92,Paid,Enterprise,2024-10
INV01557,C025,2024-10-26,2024-11-25,248.34,Paid,Enterprise,2024-10
INV01558,C034,2024-10-23,2024-11-22,706.91,Paid,Enterprise,2024-10
INV01559,C040,2024-10-17,2024-11-16,226.52,Paid,Pro,2024-10
INV01560,C127,2024-10-05,2024-11-04,1029.56,Overdue,Enterprise,2024-10
INV01561,C009,2024-10-01,2024-10-31,245.65,Open,Pro,2024-10
INV01562,C045,2024-10-14,2024-11-13,728.52,Overdue,Pro,2024-10
INV01563,C070,2024-10-25,2024-11-24,941.36,Overdue,Enterprise,2024-10
INV01564,C073,2024-10-05,2024-11-04,116.8,Paid,Basic,2024-10
INV01565,C111,2024-10-28,2024-11-27,135.06,Paid,Basic,2024-10
INV01566,C086,2024-10-17,2024-11-16,174.56,Paid,Enterprise,2024-10
INV01567,C081,2024-10-20,2024-11-19,340.01,Open,Pro,2024-10
INV01568,C046,2024-10-02,2024-11-01,228.19,Overdue,Enterprise,2024-10
INV01569,C024,2024-10-18,2024-11-17,200.84,Overdue,Enterprise,2024-10
INV01570,C004,2024-10-20,2024-11-19,247.92,Paid,Pro,2024-10
INV01571,C079,2024-10-10,2024-11-09,90.88,Paid,Basic,2024-10
INV01572,C100,2024-10-27,2024-11-26,283.3,Paid,Basic,2024-10
INV01573,C042,2024-10-28,2024-11-27,674.46,Paid,Basic,2024-10
INV01574,C116,2024-10-04,2024-11-03,183.03,Partial,Basic,2024-10
INV01575,C090,2024-10-05,2024-11-04,146.16,Paid,Pro,2024-10
INV01576,C032,2024-10-04,2024-11-03,230.77,Open,Pro,2024-10
INV01577,C130,2024-10-13,2024-11-12,118.67,Overdue,Enterprise,2024-10
INV01578,C080,2024-10-03,2024-11-02,161.85,Paid,Pro,2024-10
INV01579,C013,2024-10-15,2024-11-14,344.39,Overdue,Pro,2024-10
INV01580,C046,2024-10-12,2024-11-11,141.33,Paid,Pro,2024-10
INV01581,C135,2024-10-27,2024-11-26,763.91,Paid,Basic,2024-10
INV01582,C025,2024-10-20,2024-11-19,229.72,Paid,Enterprise,2024-10
INV01583,C085,2024-10-18,2024-11-17,340.39,Paid,Enterprise,2024-10
INV01584,C002,2024-10-06,2024-11-05,140.36,Paid,Basic,2024-10
INV01585,C027,2024-10-13,2024-11-12,100.1,Overdue,Enterprise,2024-10
INV01586,C107,2024-10-13,2024-11-12,792.35,Paid,Enterprise,2024-10
INV01587,C136,2024-10-06,2024-11-05,173.43,Paid,Enterprise,2024-10
INV01588,C039,2024-10-04,2024-11-03,157.74,Open,Enterprise,2024-10
INV01589,C033,2024-10-18,2024-11-17,1283.48,Partial,Pro,2024-10
INV01590,C101,2024-10-12,2024-11-11,274.1,Open,Pro,2024-10
INV01591,C133,2024-10-12,2024-11-11,202.82,Paid,Enterprise,2024-10
INV01592,C097,2024-10-12,2024-11-11,69.25,Paid,Basic,2024-10
INV01593,C105,2024-10-04,2024-11-03,249.89,Paid,Pro,2024-10
INV01594,C100,2024-10-22,2024-11-21,173.91,Partial,Pro,2024-10
INV01595,C079,2024-10-17,2024-11-16,463.22,Overdue,Enterprise,2024-10
INV01596,C117,2024-10-20,2024-11-19,189.48,Open,Pro,2024-10
INV01597,C090,2024-10-21,2024-11-20,205.78,Paid,Enterprise,2024-10
INV01598,C064,2024-10-19,2024-11-18,198.83,Paid,Enterprise,2024-10
INV01599,C047,2024-10-06,2024-11-05,174.67,Paid,Pro,2024-10
INV01600,C044,2024-10-04,2024-11-03,309.56,Partial,Enterprise,2024-10
INV01601,C124,2024-10-28,2024-11-27,161.79,Paid,Basic,2024-10
INV01602,C002,2024-10-08,2024-11-07,194.13,Overdue,Pro,2024-10
INV01603,C065,2024-10-26,2024-11-25,586.87,Paid,Basic,2024-10
INV01604,C111,2024-10-14,2024-11-13,151.68,Paid,Basic,2024-10
INV01605,C114,2024-10-06,2024-11-05,1374.08,Paid,Basic,2024-10
INV01606,C100,2024-10-06,2024-11-05,171.16,Paid,Pro,2024-10
INV01607,C013,2024-10-17,2024-11-16,176.55,Paid,Pro,2024-10
INV01608,C018,2024-10-11,2024-11-10,204.11,Partial,Pro,2024-10
INV01609,C017,2024-10-22,2024-11-21,111.27,Open,Enterprise,2024-10
INV01610,C081,2024-10-01,2024-10-31,160.51,Paid,Pro,2024-10
INV01611,C011,2024-10-22,2024-11-21,168.79,Open,Pro,2024-10
INV01612,C122,2024-10-22,2024-11-21,125.97,Paid,Enterprise,2024-10
INV01613,C118,2024-10-12,2024-11-11,2131.89,Paid,Enterprise,2024-10
INV01614,C051,2024-10-11,2024-11-10,138.01,Paid,Enterprise,2024-10
INV01615,C096,2024-10-11,2024-11-10,2210.23,Paid,Pro,2024-10
INV01616,C136,2024-10-28,2024-11-27,354.59,Overdue,Enterprise,2024-10
INV01617,C127,2024-10-16,2024-11-15,913.84,Paid,Enterprise,2024-10
INV01618,C082,2024-10-27,2024-11-26,3902.46,Paid,Enterprise,2024-10
INV01619,C130,2024-10-04,2024-11-03,129.97,Paid,Enterprise,2024-10
INV01620,C023,2024-10-10,2024-11-09,267.5,Paid,Enterprise,2024-10
INV01621,C046,2024-10-10,2024-11-09,363.96,Partial,Enterprise,2024-10
INV01622,C057,2024-10-17,2024-11-16,200.23,Paid,Pro,2024-10
INV01623,C048,2024-10-23,2024-11-22,649.34,Paid,Basic,2024-10
INV01624,C066,2024-10-22,2024-11-21,423.53,Open,Basic,2024-10
INV01625,C081,2024-10-05,2024-11-04,117.87,Paid,Pro,2024-10
INV01626,C008,2024-10-16,2024-11-15,231.73,Paid,Pro,2024-10
INV01627,C129,2024-10-10,2024-11-09,246.27,Overdue,Basic,2024-10
INV01628,C036,2024-10-26,2024-11-25,153.41,Paid,Enterprise,2024-10
INV01629,C084,2024-11-13,2024-12-13,218.15,Paid,Pro,2024-11
INV01630,C031,2024-11-10,2024-12-10,4446.73,Paid,Basic,2024-11
INV01631,C051,2024-11-03,2024-12-03,326.59,Overdue,Basic,2024-11
INV01632,C080,2024-11-21,2024-12-21,172.38,Paid,Pro,2024-11
INV01633,C080,2024-11-04,2024-12-04,391.65,Paid,Enterprise,2024-11
INV01634,C085,2024-11-07,2024-12-07,288.62,Paid,Basic,2024-11
INV01635,C056,2024-11-06,2024-12-06,1774.83,Paid,Pro,2024-11
INV01636,C080,2024-11-07,2024-12-07,281.97,Open,Pro,2024-11
INV01637,C129,2024-11-17,2024-12-17,257.12,Paid,Pro,2024-11
INV01638,C087,2024-11-01,2024-12-01,148.99,Open,Basic,2024-11
INV01639,C034,2024-11-23,2024-12-23,501.04,Overdue,Pro,2024-11
INV01640,C007,2024-11-10,2024-12-10,174.33,Paid,Enterprise,2024-11
INV01641,C117,2024-11-02,2024-12-02,205.58,Partial,Enterprise,2024-11
INV01642,C029,2024-11-27,2024-12-27,1095.44,Paid,Basic,2024-11
INV01643,C031,2024-11-05,2024-12-05,5260.77,Overdue,Enterprise,2024-11
INV01644,C116,2024-11-26,2024-12-26,140.66,Paid,Basic,2024-11
INV01645,C111,2024-11-09,2024-12-09,126.41,Paid,Basic,2024-11
INV01646,C123,2024-11-18,2024-12-18,119.01,Paid,Pro,2024-11
INV01647,C085,2024-11-13,2024-12-13,121.7,Paid,Enterprise,2024-11
INV01648,C128,2024-11-02,2024-12-02,337.26,Overdue,Pro,2024-11
INV01649,C101,2024-11-04,2024-12-04,233.68,Paid,Basic,2024-11
INV01650,C097,2024-11-24,2024-12-24,180.11,Partial,Enterprise,2024-11
INV01651,C030,2024-11-18,2024-12-18,300.33,Paid,Enterprise,2024-11
INV01652,C043,2024-11-27,2024-12-27,148.86,Partial,Pro,2024-11
INV01653,C074,2024-11-26,2024-12-26,87.76,Partial,Pro,2024-11
INV01654,C031,2024-11-02,2024-12-02,3875.4,Paid,Basic,2024-11
INV01655,C085,2024-11-04,2024-12-04,103.95,Partial,Pro,2024-11
INV01656,C010,2024-11-17,2024-12-17,252.92,Partial,Basic,2024-11
INV01657,C037,2024-11-26,2024-12-26,429.76,Paid,Enterprise,2024-11
INV01658,C055,2024-11-27,2024-12-27,195.62,Paid,Basic,2024-11
INV01659,C134,2024-11-21,2024-12-21,225.89,Partial,Basic,2024-11
INV01660,C004,2024-11-05,2024-12-05,66.07,Paid,Basic,2024-11
INV01661,C088,2024-11-05,2024-12-05,867.2,Partial,Pro,2024-11
INV01662,C129,2024-11-07,2024-12-07,131.71,Open,Pro,2024-11
INV01663,C081,2024-11-25,2024-12-25,208.89,Paid,Enterprise,2024-11
INV01664,C113,2024-11-12,2024-12-12,1309.64,Partial,Enterprise,2024-11
INV01665,C089,2024-11-21,2024-12-21,563.61,Open,Enterprise,2024-11
INV01666,C009,2024-11-18,2024-12-18,265.02,Partial,Enterprise,2024-11
INV01667,C064,2024-11-21,2024-12-21,262.13,Partial,Basic,2024-11
INV01668,C100,2024-11-25,2024-12-25,145.27,Paid,Enterprise,2024-11
INV01669,C092,2024-11-27,2024-12-27,124.89,Paid,Basic,2024-11
INV01670,C113,2024-11-26,2024-12-26,510.07,Paid,Basic,2024-11
INV01671,C076,2024-11-24,2024-12-24,1097.92,Paid,Enterprise,2024-11
INV01672,C008,2024-11-11,2024-12-11,191.1,Paid,Enterprise,2024-11
INV01673,C045,2024-11-18,2024-12-18,944.55,Paid,Pro,2024-11
INV01674,C072,2024-11-09,2024-12-09,563.71,Overdue,Basic,2024-11
INV01675,C060,2024-11-16,2024-12-16,869.25,Paid,Basic,2024-11
INV01676,C086,2024-11-06,2024-12-06,265.23,Paid,Pro,2024-11
INV01677,C083,2024-11-03,2024-12-03,152.39,Paid,Basic,2024-11
INV01678,C081,2024-11-02,2024-12-02,163.13,Paid,Basic,2024-11
INV01679,C105,2024-11-19,2024-12-19,108.98,Open,Enterprise,2024-11
INV01680,C076,2024-11-17,2024-12-17,343.28,Partial,Basic,2024-11
INV01681,C134,2024-11-21,2024-12-21,141.9,Paid,Pro,2024-11
INV01682,C039,2024-11-09,2024-12-09,355.45,Overdue,Pro,2024-11
INV01683,C112,2024-11-01,2024-12-01,515.39,Paid,Enterprise,2024-11
INV01684,C013,2024-11-12,2024-12-12,188.53,Paid,Pro,2024-11
INV01685,C066,2024-11-06,2024-12-06,549.82,Paid,Pro,2024-11
INV01686,C116,2024-11-17,2024-12-17,186.43,Paid,Enterprise,2024-11
INV01687,C125,2024-11-28,2024-12-28,204.6,Overdue,Pro,2024-11
INV01688,C123,2024-11-14,2024-12-14,314.12,Paid,Basic,2024-11
INV01689,C074,2024-11-12,2024-12-12,278.44,Paid,Enterprise,2024-11
INV01690,C024,2024-11-13,2024-12-13,273.15,Partial,Basic,2024-11
INV01691,C097,2024-11-22,2024-12-22,198.71,Overdue,Enterprise,2024-11
INV01692,C074,2024-11-21,2024-12-21,208.41,Paid,Pro,2024-11
INV01693,C034,2024-11-17,2024-12-17,878.76,Paid,Basic,2024-11
INV01694,C113,2024-11-25,2024-12-25,530.82,Overdue,Pro,2024-11
INV01695,C027,2024-11-12,2024-12-12,341.04,Overdue,Enterprise,2024-11
INV01696,C001,2024-11-28,2024-12-28,228.54,Overdue,Basic,2024-11
INV01697,C031,2024-11-21,2024-12-21,1995.73,Partial,Pro,2024-11
INV01698,C085,2024-11-07,2024-12-07,219.18,Paid,Enterprise,2024-11
INV01699,C084,2024-11-07,2024-12-07,160.93,Open,Pro,2024-11
INV01700,C115,2024-11-15,2024-12-15,265.84,Paid,Enterprise,2024-11
INV01701,C135,2024-11-11,2024-12-11,1152.41,Overdue,Pro,2024-11
INV01702,C055,2024-11-17,2024-12-17,207.27,Paid,Basic,2024-11
INV01703,C027,2024-11-04,2024-12-04,103.06,Paid,Pro,2024-11
INV01704,C107,2024-11-22,2024-12-22,950.58,Overdue,Pro,2024-11
INV01705,C059,2024-11-08,2024-12-08,5045.12,Open,Pro,2024-11
INV01706,C112,2024-11-06,2024-12-06,896.54,Partial,Pro,2024-11
INV01707,C021,2024-11-11,2024-12-11,129.96,Open,Basic,2024-11
INV01708,C047,2024-11-12,2024-12-12,182.72,Paid,Pro,2024-11
INV01709,C128,2024-11-12,2024-12-12,185.9,Partial,Pro,2024-11
INV01710,C064,2024-12-18,2025-01-17,230.91,Paid,Pro,2024-12
INV01711,C107,2024-12-22,2025-01-21,311.07,Paid,Enterprise,2024-12
INV01712,C058,2024-12-17,2025-01-16,242.14,Paid,Enterprise,2024-12
INV01713,C097,2024-12-26,2025-01-25,501.03,Paid,Enterprise,2024-12
INV01714,C126,2024-12-14,2025-01-13,885.19,Paid,Pro,2024-12
INV01715,C086,2024-12-28,2025-01-27,471.69,Paid,Basic,2024-12
INV01716,C098,2024-12-17,2025-01-16,577.72,Open,Pro,2024-12
INV01717,C075,2024-12-23,2025-01-22,250.44,Paid,Enterprise,2024-12
INV01718,C041,2024-12-18,2025-01-17,984.12,Paid,Basic,2024-12
INV01719,C089,2024-12-05,2025-01-04,857.64,Paid,Enterprise,2024-12
INV01720,C116,2024-12-05,2025-01-04,244.66,Partial,Basic,2024-12
INV01721,C068,2024-12-16,2025-01-15,111.0,Partial,Enterprise,2024-12
INV01722,C087,2024-12-17,2025-01-16,191.94,Paid,Pro,2024-12
INV01723,C133,2024-12-23,2025-01-22,140.73,Paid,Enterprise,2024-12
INV01724,C094,2024-12-03,2025-01-02,208.12,Paid,Enterprise,2024-12
INV01725,C027,2024-12-02,2025-01-01,265.05,Partial,Basic,2024-12
INV01726,C043,2024-12-11,2025-01-10,271.36,Paid,Enterprise,2024-12
INV01727,C069,2024-12-11,2025-01-10,2175.97,Paid,Enterprise,2024-12
INV01728,C042,2024-12-22,2025-01-21,1020.24,Paid,Pro,2024-12
INV01729,C070,2024-12-20,2025-01-19,925.69,Overdue,Pro,2024-12
INV01730,C012,2024-12-28,2025-01-27,434.45,Paid,Pro,2024-12
INV01731,C110,2024-12-25,2025-01-24,175.5,Partial,Basic,2024-12
INV01732,C087,2024-12-07,2025-01-06,143.06,Paid,Enterprise,2024-12
INV01733,C132,2024-12-25,2025-01-24,313.11,Partial,Pro,2024-12
INV01734,C006,2024-12-10,2025-01-09,85.13,Paid,Enterprise,2024-12
INV01735,C022,2024-12-01,2024-12-31,272.24,Overdue,Basic,2024-12
INV01736,C123,2024-12-21,2025-01-20,148.04,Paid,Basic,2024-12
INV01737,C071,2024-12-09,2025-01-08,902.34,Open,Pro,2024-12
INV01738,C117,2024-12-06,2025-01-05,113.11,Paid,Enterprise,2024-12
INV01739,C066,2024-12-20,2025-01-19,525.79,Paid,Basic,2024-12
INV01740,C052,2024-12-09,2025-01-08,258.57,Overdue,Basic,2024-12
INV01741,C063,2024-12-16,2025-01-15,218.48,Overdue,Pro,2024-12
INV01742,C033,2024-12-18,2025-01-17,351.35,Paid,Enterprise,2024-12
INV01743,C082,2024-12-13,2025-01-12,1987.61,Partial,Pro,2024-12
